id_deputado,qtd_presencas,total_sessoes,taxa_presenca,id,nome,siglaPartido,siglaUf,deputado
220621.0,124,392,0.3163265306122449,220621.0,Sargento Gonçalves,PL,RN,Sargento Gonçalves (PL/RN)
220622.0,123,392,0.3137755102040816,220622.0,Nely Aquino,PODE,MG,Nely Aquino (PODE/MG)
220623.0,101,392,0.2576530612244898,220623.0,Duda Salabert,PDT,MG,Duda Salabert (PDT/MG)
220624.0,120,392,0.30612244897959184,220624.0,Robinson Faria,PP,RN,Robinson Faria (PP/RN)
220625.0,107,392,0.2729591836734694,220625.0,Delegada Ione,AVANTE,MG,Delegada Ione (AVANTE/MG)
220626.0,120,392,0.30612244897959184,220626.0,Rafael Simoes,UNIÃO,MG,Rafael Simoes (UNIÃO/MG)
220627.0,75,392,0.1913265306122449,,,,,
220628.0,113,392,0.288265306122449,220628.0,Mauricio do Vôlei,PL,MG,Mauricio do Vôlei (PL/MG)
220629.0,113,392,0.288265306122449,220629.0,Dandara,PT,MG,Dandara (PT/MG)
220630.0,118,392,0.3010204081632653,220630.0,Pedro Aihara,PRD,MG,Pedro Aihara (PRD/MG)
220631.0,120,392,0.30612244897959184,220631.0,Samuel Viana,REPUBLICANOS,MG,Samuel Viana (REPUBLICANOS/MG)
220632.0,119,392,0.30357142857142855,220632.0,Ana Pimentel,PT,MG,Ana Pimentel (PT/MG)
220633.0,106,392,0.27040816326530615,220633.0,Ricardo Salles,NOVO,SP,Ricardo Salles (NOVO/SP)
220634.0,43,392,0.1096938775510204,,,,,
220635.0,113,392,0.288265306122449,220635.0,Bruno Ganem,PODE,SP,Bruno Ganem (PODE/SP)
220637.0,1,392,0.002551020408163265,,,,,
220638.0,124,392,0.3163265306122449,220638.0,Antonio Carlos Rodrigues,PL,SP,Antonio Carlos Rodrigues (PL/SP)
220639.0,120,392,0.30612244897959184,220639.0,Guilherme Boulos,PSOL,SP,Guilherme Boulos (PSOL/SP)
220640.0,115,392,0.29336734693877553,220640.0,Juliana Cardoso,PT,SP,Juliana Cardoso (PT/SP)
220641.0,119,392,0.30357142857142855,220641.0,Rodrigo Gambale,PODE,SP,Rodrigo Gambale (PODE/SP)
220642.0,58,392,0.14795918367346939,220642.0,Delegado Bruno Lima,PP,SP,Delegado Bruno Lima (PP/SP)
220644.0,117,392,0.29846938775510207,220644.0,Rosangela Moro,UNIÃO,SP,Rosangela Moro (UNIÃO/SP)
220645.0,98,392,0.25,220645.0,Erika Hilton,PSOL,SP,Erika Hilton (PSOL/SP)
220646.0,76,392,0.19387755102040816,220646.0,Felipe Becari,UNIÃO,SP,Felipe Becari (UNIÃO/SP)
220647.0,102,392,0.2602040816326531,220647.0,Mauricio Neves,PP,SP,Mauricio Neves (PP/SP)
220648.0,112,392,0.2857142857142857,220648.0,Marangoni,UNIÃO,SP,Marangoni (UNIÃO/SP)
220649.0,107,392,0.2729591836734694,220649.0,Delegado da Cunha,PP,SP,Delegado da Cunha (PP/SP)
220650.0,109,392,0.2780612244897959,220650.0,Paulo Alexandre Barbosa,PSDB,SP,Paulo Alexandre Barbosa (PSDB/SP)
220651.0,104,392,0.2653061224489796,220651.0,Simone Marquetto,MDB,SP,Simone Marquetto (MDB/SP)
220652.0,119,392,0.30357142857142855,220652.0,Delegado Palumbo,MDB,SP,Delegado Palumbo (MDB/SP)
220653.0,118,392,0.3010204081632653,220653.0,Fábio Teruel,MDB,SP,Fábio Teruel (MDB/SP)
220654.0,121,392,0.3086734693877551,220654.0,Delegado Paulo Bilynskyj,PL,SP,Delegado Paulo Bilynskyj (PL/SP)
220655.0,118,392,0.3010204081632653,220655.0,Mario Frias,PL,SP,Mario Frias (PL/SP)
220656.0,116,392,0.29591836734693877,220656.0,Fernanda Pessoa,UNIÃO,CE,Fernanda Pessoa (UNIÃO/CE)
220657.0,109,392,0.2780612244897959,220657.0,André Fernandes,PL,CE,André Fernandes (PL/CE)
220658.0,119,392,0.30357142857142855,220658.0,Luiz Gastão,PSD,CE,Luiz Gastão (PSD/CE)
220659.0,105,392,0.26785714285714285,220659.0,Dayany Bittencourt,UNIÃO,CE,Dayany Bittencourt (UNIÃO/CE)
220660.0,102,392,0.2602040816326531,220660.0,Yury do Paredão,MDB,CE,Yury do Paredão (MDB/CE)
220661.0,113,392,0.288265306122449,220661.0,Matheus Noronha,PL,CE,Matheus Noronha (PL/CE)
220662.0,122,392,0.3112244897959184,220662.0,Lucas Ramos,PSB,PE,Lucas Ramos (PSB/PE)
220663.0,114,392,0.29081632653061223,220663.0,Eriberto Medeiros,PSB,PE,Eriberto Medeiros (PSB/PE)
220664.0,117,392,0.29846938775510207,220664.0,Guilherme Uchoa,PSB,PE,Guilherme Uchoa (PSB/PE)
220665.0,104,392,0.2653061224489796,220665.0,Clarissa Tércio,PP,PE,Clarissa Tércio (PP/PE)
220666.0,122,392,0.3112244897959184,220666.0,Coronel Meira,PL,PE,Coronel Meira (PL/PE)
220667.0,112,392,0.2857142857142857,220667.0,Pedro Campos,PSB,PE,Pedro Campos (PSB/PE)
220668.0,106,392,0.27040816326530615,220668.0,Maria Arraes,SOLIDARIEDADE,PE,Maria Arraes (SOLIDARIEDADE/PE)
220669.0,111,392,0.28316326530612246,220669.0,Lula da Fonte,PP,PE,Lula da Fonte (PP/PE)
220670.0,113,392,0.288265306122449,220670.0,Iza Arruda,MDB,PE,Iza Arruda (MDB/PE)
220671.0,120,392,0.30612244897959184,220671.0,Dilvanda Faro,PT,PA,Dilvanda Faro (PT/PA)
220672.0,111,392,0.28316326530612246,220672.0,Henderson Pinto,MDB,PA,Henderson Pinto (MDB/PA)
220673.0,122,392,0.3112244897959184,220673.0,Delegado Caveira,PL,PA,Delegado Caveira (PL/PA)
220674.0,108,392,0.2755102040816326,220674.0,Dra. Alessandra Haber,MDB,PA,Dra. Alessandra Haber (MDB/PA)
220675.0,110,392,0.28061224489795916,220675.0,Antônio Doido,MDB,PA,Antônio Doido (MDB/PA)
220676.0,97,392,0.24744897959183673,220676.0,Andreia Siqueira,MDB,PA,Andreia Siqueira (MDB/PA)
220677.0,120,392,0.30612244897959184,220677.0,Keniston Braga,MDB,PA,Keniston Braga (MDB/PA)
220681.0,86,392,0.2193877551020408,220681.0,Fábio Macedo,PODE,MA,Fábio Macedo (PODE/MA)
220682.0,121,392,0.3086734693877551,220682.0,Tadeu Veneri,PT,PR,Tadeu Veneri (PT/PR)
220683.0,119,392,0.30357142857142855,220683.0,Beto Richa,PSDB,PR,Beto Richa (PSDB/PR)
220684.0,110,392,0.28061224489795916,220684.0,Tião Medeiros,PP,PR,Tião Medeiros (PP/PR)
220685.0,112,392,0.2857142857142857,220685.0,Paulo Litro,PSD,PR,Paulo Litro (PSD/PR)
220686.0,123,392,0.3137755102040816,220686.0,Duarte Jr.,PSB,MA,Duarte Jr. (PSB/MA)
220687.0,99,392,0.25255102040816324,220687.0,Márcio Honaiser,PDT,MA,Márcio Honaiser (PDT/MA)
